"This the the original data from Richard P. Rumelt, Strategy, Structure, and Economic Performance,",,,,,,,
"updated to extend to 1974. The rank column shows ranks in only 1949,1959, 1969,and 1974. ",,,,,,,
"The 1949 ranks are exact for 1-99, 100-200 are marked 200, and 300-500 are marked 500.",,,,,,,
"In500  = 1 when the firm was in the top 500, and 0 when it was smaller than that. ",,,,,,,
Data begins and ends in 1949 and 1974 unless the firm was formed after 1949 and/or was acquired or otherwise disappeared before 1974.,,,,,,,
Change the extension to CSV to open as a spreadsheet.,,,,,,,

Name,Symbol,SIC,Year,In 500,Rank,Strategy,Structure
ENGELHARD MIN & CHEM,ENG,5050,1965,1,--,DC,HC
ENGELHARD MIN & CHEM,ENG,5050,1966,1,--,DC,HC
ENGELHARD MIN & CHEM,ENG,5050,1967,0,--,DC,HC
EX-CELL-O CORP,XLO,3550,1949,0,0,RC,FU
EX-CELL-O CORP,XLO,3550,1950,0,--,RC,FU
EX-CELL-O CORP,XLO,3550,1951,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1952,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1953,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1954,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1955,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1956,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1957,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1958,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1959,1,355,RC,FU
EX-CELL-O CORP,XLO,3550,1960,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1961,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1962,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1963,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1964,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1965,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1966,1,--,RC,FU
EX-CELL-O CORP,XLO,3550,1967,1,--,RC,PD
EX-CELL-O CORP,XLO,3550,1968,1,--,RC,PD
EX-CELL-O CORP,XLO,3550,1969,1,270,RC,PD
EX-CELL-O CORP,XLO,3550,1970,1,--,RC,PD
EX-CELL-O CORP,XLO,3550,1971,1,--,RC,PD
EX-CELL-O CORP,XLO,3550,1972,1,--,RC,PD
EX-CELL-O CORP,XLO,3550,1973,1,--,RC,PD
EX-CELL-O CORP,XLO,3550,1974,1,419,RC,PD
FAIRMONT FOODS CO,FMF,2020,1949,1,500,RC,FU
FAIRMONT FOODS CO,FMF,2020,1950,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1951,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1952,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1953,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1954,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1955,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1956,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1957,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1958,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1959,1,389,RC,FU
FAIRMONT FOODS CO,FMF,2020,1960,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1961,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1962,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1963,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1964,1,--,RC,FU
FAIRMONT FOODS CO,FMF,2020,1965,1,--,RC,PD
FAIRMONT FOODS CO,FMF,2020,1966,1,--,RC,PD
FAIRMONT FOODS CO,FMF,2020,1967,1,--,RC,PD
FAIRMONT FOODS CO,FMF,2020,1968,1,--,RC,PD
FAIRMONT FOODS CO,FMF,2020,1969,1,327,RC,PD
FAIRMONT FOODS CO,FMF,2020,1970,1,--,RC,PD
FAIRMONT FOODS CO,FMF,2020,1971,1,--,RC,PD
FAIRMONT FOODS CO,FMF,2020,1972,1,--,RC,PD
FAIRMONT FOODS CO,FMF,2020,1973,1,--,RL,PD
FAIRMONT FOODS CO,FMF,2020,1974,1,395,RL,PD
FALSTAFF BREWING CORP,FAL,2082,1949,1,0,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1950,0,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1951,0,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1952,0,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1953,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1954,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1955,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1956,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1957,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1958,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1959,1,360,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1960,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1961,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1962,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1963,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1964,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1965,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1966,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1967,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1968,1,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1969,0,516,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1970,0,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1971,0,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1972,0,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1973,0,--,SB,FU
FALSTAFF BREWING CORP,FAL,2082,1974,0,654,SB,FU
FIBREBOARD CORP,FBD,2650,1949,1,200,DU,FS
FIBREBOARD CORP,FBD,2650,1950,1,--,DU,FS
FIBREBOARD CORP,FBD,2650,1951,1,--,DU,FS
FIBREBOARD CORP,FBD,2650,1952,1,--,DU,FS
FIBREBOARD CORP,FBD,2650,1953,1,--,DU,FS
FIBREBOARD CORP,FBD,2650,1954,1,--,DU,FS
FIBREBOARD CORP,FBD,2650,1955,1,--,DU,FS
FIBREBOARD CORP,FBD,2650,1956,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1957,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1958,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1959,1,334,DU,PD
FIBREBOARD CORP,FBD,2650,1960,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1961,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1962,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1963,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1964,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1965,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1966,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1967,1,--,DU,PD
FIBREBOARD CORP,FBD,2650,1968,1,--,DC,PD
FIBREBOARD CORP,FBD,2650,1969,1,450,DC,PD
FIBREBOARD CORP,FBD,2650,1970,1,--,DC,PD
FIBREBOARD CORP,FBD,2650,1971,1,--,DC,PD
FIBREBOARD CORP,FBD,2650,1972,1,--,DC,PD
FIBREBOARD CORP,FBD,2650,1973,1,--,DC,PD
FIBREBOARD CORP,FBD,2650,1974,1,489,DC,PD
FIRESTONE TIRE & RUBBER CO,FIR,3000,1949,1,39,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1950,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1951,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1952,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1953,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1954,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1955,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1956,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1957,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1958,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1959,1,30,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1960,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1961,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1962,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1963,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1964,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1965,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1966,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1967,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1968,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1969,1,37,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1970,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1971,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1972,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1973,1,--,DV,FS
FIRESTONE TIRE & RUBBER CO,FIR,3000,1974,1,40,DV,FS
FLINTKOTE CO,FD,2950,1949,1,500,RC,FS
FLINTKOTE CO,FD,2950,1950,1,--,RC,FS
FLINTKOTE CO,FD,2950,1951,1,--,RC,FS
FLINTKOTE CO,FD,2950,1952,1,--,RC,FS
FLINTKOTE CO,FD,2950,1953,1,--,RC,FS
FLINTKOTE CO,FD,2950,1954,1,--,RC,FS
FLINTKOTE CO,FD,2950,1955,1,--,RC,FS
FLINTKOTE CO,FD,2950,1956,1,--,RC,FS
FLINTKOTE CO,FD,2950,1957,1,--,RC,FS
FLINTKOTE CO,FD,2950,1958,1,--,RC,FS
FLINTKOTE CO,FD,2950,1959,1,131,RC,FS
FLINTKOTE CO,FD,2950,1960,1,--,RC,FS
FLINTKOTE CO,FD,2950,1961,1,--,RC,FS
FLINTKOTE CO,FD,2950,1962,1,--,RC,FS
FLINTKOTE CO,FD,2950,1963,1,--,RC,FS
FLINTKOTE CO,FD,2950,1964,1,--,RC,FS
FLINTKOTE CO,FD,2950,1965,1,--,RC,PD
FLINTKOTE CO,FD,2950,1966,1,--,RC,PD
FLINTKOTE CO,FD,2950,1967,1,--,RC,PD
FLINTKOTE CO,FD,2950,1968,1,--,RC,PD
FLINTKOTE CO,FD,2950,1969,1,77,RC,PD
FLINTKOTE CO,FD,2950,1970,1,--,RC,PD
FLINTKOTE CO,FD,2950,1971,1,--,RC,PD
FLINTKOTE CO,FD,2950,1972,1,--,RC,PD
FLINTKOTE CO,FD,2950,1973,1,--,RC,PD
FLINTKOTE CO,FD,2950,1974,1,349,RC,PD
FMC CORP,FMC,3531,1949,1,500,RL,PD
FMC CORP,FMC,3531,1950,1,--,RL,PD
FMC CORP,FMC,3531,1951,1,--,RL,PD
FMC CORP,FMC,3531,1952,1,--,RL,PD
FMC CORP,FMC,3531,1953,1,--,RL,PD
FMC CORP,FMC,3531,1954,1,--,RL,PD
FMC CORP,FMC,3531,1955,1,--,RL,PD
FMC CORP,FMC,3531,1956,1,--,RL,PD
FMC CORP,FMC,3531,1957,1,--,RL,PD
FMC CORP,FMC,3531,1958,1,--,RL,PD
FMC CORP,FMC,3531,1959,1,131,RL,PD
FMC CORP,FMC,3531,1960,1,--,RL,PD
FMC CORP,FMC,3531,1961,1,--,RL,PD
FMC CORP,FMC,3531,1962,1,--,RL,PD
FMC CORP,FMC,3531,1963,1,--,UC,PD
FMC CORP,FMC,3531,1964,1,--,UC,PD
FMC CORP,FMC,3531,1965,1,--,UC,PD
FMC CORP,FMC,3531,1966,1,--,UC,PD
FMC CORP,FMC,3531,1967,1,--,UC,PD
FMC CORP,FMC,3531,1968,1,--,UC,PD
FMC CORP,FMC,3531,1969,1,77,UC,PD
FMC CORP,FMC,3531,1970,1,--,UC,PD
FMC CORP,FMC,3531,1971,1,--,UC,PD
FMC CORP,FMC,3531,1972,1,--,UC,PD
FMC CORP,FMC,3531,1973,1,--,UC,PD
FMC CORP,FMC,3531,1974,1,91,UC,PD
FORD MOTOR CO.,F,3711,1949,1,10,SB,PD
FORD MOTOR CO.,F,3711,1950,1,--,SB,PD
FORD MOTOR CO.,F,3711,1951,1,--,SB,PD
FORD MOTOR CO.,F,3711,1952,1,--,SB,PD
FORD MOTOR CO.,F,3711,1953,1,--,SB,PD
FORD MOTOR CO.,F,3711,1954,1,--,SB,PD
FORD MOTOR CO.,F,3711,1955,1,--,SB,PD
FORD MOTOR CO.,F,3711,1956,1,--,SB,PD
FORD MOTOR CO.,F,3711,1957,1,--,DC,PD
FORD MOTOR CO.,F,3711,1958,1,--,DC,PD
FORD MOTOR CO.,F,3711,1959,1,3,DC,PD
FORD MOTOR CO.,F,3711,1960,1,--,DC,PD
FORD MOTOR CO.,F,3711,1961,1,--,DU,PD
FORD MOTOR CO.,F,3711,1962,1,--,DU,PD
FORD MOTOR CO.,F,3711,1963,1,--,DU,PD
FORD MOTOR CO.,F,3711,1964,1,--,DU,PD
FORD MOTOR CO.,F,3711,1965,1,--,DU,PD
FORD MOTOR CO.,F,3711,1966,1,--,DU,PD
FORD MOTOR CO.,F,3711,1967,1,--,DU,PD
FORD MOTOR CO.,F,3711,1968,1,--,DU,PD
FORD MOTOR CO.,F,3711,1969,1,3,DU,PD
FORD MOTOR CO.,F,3711,1970,1,--,SB,PD
FORD MOTOR CO.,F,3711,1971,1,--,SB,PD
FORD MOTOR CO.,F,3711,1972,1,--,SB,PD
FORD MOTOR CO.,F,3711,1973,1,--,SB,PD
FORD MOTOR CO.,F,3711,1974,1,3,SB,PD
FOREMOST DAIRIES INC,FOR_,2020,1949,1,0,SB,FU
FOREMOST DAIRIES INC,FOR_,2020,1950,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1951,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1952,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1953,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1954,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1955,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1956,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1957,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1958,1,--,DC,FS
FOREMOST DAIRIES INC,FOR_,2020,1959,1,97,DC,GD
FOREMOST DAIRIES INC,FOR_,2020,1960,1,--,DC,GD
FOREMOST DAIRIES INC,FOR_,2020,1961,1,--,DC,PD
FOREMOST DAIRIES INC,FOR_,2020,1962,1,--,DC,PD
FOREMOST DAIRIES INC,FOR_,2020,1963,1,--,DC,PD
FOREMOST DAIRIES INC,FOR_,2020,1964,1,--,DC,PD
FOREMOST DAIRIES INC,FOR_,2020,1965,1,--,DC,PD
FOREMOST DAIRIES INC,FOR_,2020,1966,1,--,DC,PD
FOREMOST DAIRIES INC,FOR_,2020,1967,0,--,DC,PD
FOSTER WHEELER CORP,FWC,3511,1949,1,0,RC,FS
FOSTER WHEELER CORP,FWC,3511,1950,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1951,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1952,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1953,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1954,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1955,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1956,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1957,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1958,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1959,1,268,RC,FS
FOSTER WHEELER CORP,FWC,3511,1960,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1961,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1962,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1963,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1964,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1965,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1966,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1967,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1968,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1969,1,265,RC,FS
FOSTER WHEELER CORP,FWC,3511,1970,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1971,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1972,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1973,1,--,RC,FS
FOSTER WHEELER CORP,FWC,3511,1974,1,228,RC,FS
FRUEHAUF CORP,FTR,3713,1949,1,500,SB,FU
FRUEHAUF CORP,FTR,3713,1950,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1951,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1952,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1953,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1954,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1955,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1956,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1957,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1958,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1959,1,190,SB,FU
FRUEHAUF CORP,FTR,3713,1960,1,--,SB,FU
FRUEHAUF CORP,FTR,3713,1961,1,--,SB,FS
FRUEHAUF CORP,FTR,3713,1962,1,--,SB,FS
FRUEHAUF CORP,FTR,3713,1963,1,--,SB,FS
FRUEHAUF CORP,FTR,3713,1964,1,--,SB,FS
FRUEHAUF CORP,FTR,3713,1965,1,--,SB,FS
FRUEHAUF CORP,FTR,3713,1966,1,--,SB,FS
FRUEHAUF CORP,FTR,3713,1967,1,--,SB,FS
FRUEHAUF CORP,FTR,3713,1968,1,--,DC,PD
FRUEHAUF CORP,FTR,3713,1969,1,206,DC,PD
FRUEHAUF CORP,FTR,3713,1970,1,--,DC,PD
FRUEHAUF CORP,FTR,3713,1971,1,--,DC,PD
FRUEHAUF CORP,FTR,3713,1972,1,--,DC,PD
FRUEHAUF CORP,FTR,3713,1973,1,--,DL,PD
FRUEHAUF CORP,FTR,3713,1974,1,153,DL,PD
GAF CORP,GAF,2803,1949,1,500,RL,PD
GAF CORP,GAF,2803,1950,1,--,RL,PD
GAF CORP,GAF,2803,1951,1,--,RL,PD
GAF CORP,GAF,2803,1952,1,--,RL,PD
GAF CORP,GAF,2803,1953,1,--,RL,PD
GAF CORP,GAF,2803,1954,1,--,RL,PD
GAF CORP,GAF,2803,1955,1,--,RL,PD
GAF CORP,GAF,2803,1956,1,--,RL,PD
GAF CORP,GAF,2803,1957,1,--,RL,PD
GAF CORP,GAF,2803,1958,1,--,RL,PD
GAF CORP,GAF,2803,1959,1,273,RL,PD
GAF CORP,GAF,2803,1960,1,--,RL,PD
GAF CORP,GAF,2803,1961,1,--,RL,PD
GAF CORP,GAF,2803,1962,1,--,RL,PD
GAF CORP,GAF,2803,1963,1,--,RL,PD
GAF CORP,GAF,2803,1964,1,--,RL,PD
GAF CORP,GAF,2803,1965,1,--,RL,PD
GAF CORP,GAF,2803,1966,1,--,RL,PD
GAF CORP,GAF,2803,1967,1,--,UC,PD
GAF CORP,GAF,2803,1968,1,--,UC,PD
GAF CORP,GAF,2803,1969,1,184,UC,PD
GAF CORP,GAF,2803,1970,1,--,UC,PD
GAF CORP,GAF,2803,1971,1,--,UC,PD
GAF CORP,GAF,2803,1972,1,--,UC,PD
GAF CORP,GAF,2803,1973,1,--,UC,PD
GAF CORP,GAF,2803,1974,1,214,UC,PD
GENERAL CABLE CORP,GK,3350,1949,1,500,SB,FU
GENERAL CABLE CORP,GK,3350,1950,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1951,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1952,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1953,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1954,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1955,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1956,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1957,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1958,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1959,1,260,SB,FU
GENERAL CABLE CORP,GK,3350,1960,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1961,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1962,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1963,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1964,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1965,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1966,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1967,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1968,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1969,1,265,SB,FU
GENERAL CABLE CORP,GK,3350,1970,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1971,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1972,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1973,1,--,SB,FU
GENERAL CABLE CORP,GK,3350,1974,1,325,SB,FU
GENERAL DYNAMICS CORP,GD,3621,1952,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1953,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1954,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1955,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1956,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1957,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1958,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1959,1,17,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1960,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1961,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1962,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1963,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1964,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1965,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1966,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1967,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1968,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1969,1,33,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1970,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1971,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1972,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1973,1,--,RL,PD
GENERAL DYNAMICS CORP,GD,3621,1974,1,98,RL,PD
GENERAL ELECTRIC CO,GE,3600,1949,1,9,RL,PD
GENERAL ELECTRIC CO,GE,3600,1950,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1951,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1952,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1953,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1954,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1955,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1956,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1957,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1958,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1959,1,4,RL,PD
GENERAL ELECTRIC CO,GE,3600,1960,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1961,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1962,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1963,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1964,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1965,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1966,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1967,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1968,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1969,1,4,RL,PD
GENERAL ELECTRIC CO,GE,3600,1970,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1971,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1972,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1973,1,--,RL,PD
GENERAL ELECTRIC CO,GE,3600,1974,1,8,RL,PD
GENERAL FOODS CORP,GF,2000,1949,1,73,RC,PD
GENERAL FOODS CORP,GF,2000,1950,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1951,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1952,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1953,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1954,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1955,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1956,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1957,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1958,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1959,1,37,RC,PD
GENERAL FOODS CORP,GF,2000,1960,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1961,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1962,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1963,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1964,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1965,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1966,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1967,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1968,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1969,1,46,RC,PD
GENERAL FOODS CORP,GF,2000,1970,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1971,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1972,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1973,1,--,RC,PD
GENERAL FOODS CORP,GF,2000,1974,1,58,RC,PD
GENERAL HOST CORP,GH,2010,1949,1,500,SB,GD
GENERAL HOST CORP,GH,2010,1950,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1951,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1952,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1953,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1954,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1955,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1956,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1957,1,--,SB,GD
GENERAL HOST CORP,GH,2010,1958,1,--,DC,GD
GENERAL HOST CORP,GH,2010,1959,1,261,DC,GD
GENERAL HOST CORP,GH,2010,1960,1,--,DC,GD
